token_id,num_classes,classes,total_usage,TUM,STR,LYM,NEC,dominant_class,confidence
69,4,"TUM,STR,LYM,NEC",3441,1674,1019,270,478,TUM,0.4865
1464,4,"TUM,STR,LYM,NEC",3441,1477,1387,225,352,TUM,0.4292
2349,4,"TUM,STR,LYM,NEC",3441,2103,783,192,363,TUM,0.6112
5059,4,"TUM,STR,LYM,NEC",3440,2250,647,334,209,TUM,0.6541
1711,4,"TUM,STR,LYM,NEC",3429,1829,1055,154,391,TUM,0.5334
7568,4,"TUM,STR,LYM,NEC",3422,1782,1064,187,389,TUM,0.5207
7146,4,"TUM,STR,LYM,NEC",3419,1734,1096,202,387,TUM,0.5072
5520,4,"TUM,STR,LYM,NEC",3418,2041,857,187,333,TUM,0.5971
2504,4,"TUM,STR,LYM,NEC",3416,1725,1239,161,291,TUM,0.505
5018,4,"TUM,STR,LYM,NEC",3416,1386,819,937,274,TUM,0.4057
22,4,"TUM,STR,LYM,NEC",3415,1928,905,221,361,TUM,0.5646
6372,4,"TUM,STR,LYM,NEC",3412,1770,1092,168,382,TUM,0.5188
1830,4,"TUM,STR,LYM,NEC",3410,1721,1116,195,378,TUM,0.5047
2448,4,"TUM,STR,LYM,NEC",3410,2247,678,261,224,TUM,0.6589
3835,4,"TUM,STR,LYM,NEC",3404,1554,1313,191,346,TUM,0.4565
6029,4,"TUM,STR,LYM,NEC",3403,1851,962,181,409,TUM,0.5439
6772,4,"TUM,STR,LYM,NEC",3397,1901,997,215,284,TUM,0.5596
685,4,"TUM,STR,LYM,NEC",3386,1553,1179,248,406,TUM,0.4587
7140,4,"TUM,STR,LYM,NEC",3380,2021,846,136,377,TUM,0.5979
7551,4,"TUM,STR,LYM,NEC",3375,1677,1155,139,404,TUM,0.4969
3584,4,"TUM,STR,LYM,NEC",3374,1687,1026,230,431,TUM,0.5
4990,4,"TUM,STR,LYM,NEC",3374,1455,1105,458,356,TUM,0.4312
499,4,"TUM,STR,LYM,NEC",3364,1869,901,190,404,TUM,0.5556
3112,4,"TUM,STR,LYM,NEC",3363,1851,1029,153,330,TUM,0.5504
8112,4,"TUM,STR,LYM,NEC",3360,1721,1020,190,429,TUM,0.5122
2960,4,"TUM,STR,LYM,NEC",3357,1448,1354,207,348,TUM,0.4313
7465,4,"TUM,STR,LYM,NEC",3354,1866,907,201,380,TUM,0.5564
3065,4,"TUM,STR,LYM,NEC",3347,1872,767,317,391,TUM,0.5593
2120,4,"TUM,STR,LYM,NEC",3345,1899,959,125,362,TUM,0.5677
5253,4,"TUM,STR,LYM,NEC",3342,1852,878,236,376,TUM,0.5542
6023,4,"TUM,STR,LYM,NEC",3338,1601,1066,192,479,TUM,0.4796
5412,4,"TUM,STR,LYM,NEC",3337,1857,929,160,391,TUM,0.5565
4108,4,"TUM,STR,LYM,NEC",3336,1498,1341,187,310,TUM,0.449
3727,4,"TUM,STR,LYM,NEC",3334,1858,895,186,395,TUM,0.5573
3050,4,"TUM,STR,LYM,NEC",3332,1788,968,182,394,TUM,0.5366
2562,4,"TUM,STR,LYM,NEC",3331,1953,803,215,360,TUM,0.5863
4230,4,"TUM,STR,LYM,NEC",3330,1787,1016,160,367,TUM,0.5366
7163,4,"TUM,STR,LYM,NEC",3329,2072,816,144,297,TUM,0.6224
5238,4,"TUM,STR,LYM,NEC",3327,1498,1244,139,446,TUM,0.4503
856,4,"TUM,STR,LYM,NEC",3318,2018,734,191,375,TUM,0.6082
691,4,"TUM,STR,LYM,NEC",3317,1841,946,145,385,TUM,0.555
2009,4,"TUM,STR,LYM,NEC",3312,1404,1196,250,462,TUM,0.4239
6318,4,"TUM,STR,LYM,NEC",3311,1812,930,180,389,TUM,0.5473
2275,4,"TUM,STR,LYM,NEC",3309,1503,1287,209,310,TUM,0.4542
1995,4,"TUM,STR,LYM,NEC",3308,1691,1113,165,339,TUM,0.5112
6757,4,"TUM,STR,LYM,NEC",3307,1814,935,186,372,TUM,0.5485
6541,4,"TUM,STR,LYM,NEC",3301,1708,1097,189,307,TUM,0.5174
5526,4,"TUM,STR,LYM,NEC",3292,1687,848,352,405,TUM,0.5125
1277,4,"TUM,STR,LYM,NEC",3291,2026,717,200,348,TUM,0.6156
5193,4,"TUM,STR,LYM,NEC",3291,1636,1039,197,419,TUM,0.4971
2184,4,"TUM,STR,LYM,NEC",3289,1603,1166,152,368,TUM,0.4874
190,4,"TUM,STR,LYM,NEC",3287,1745,1032,138,372,TUM,0.5309
900,4,"TUM,STR,LYM,NEC",3286,2039,663,237,347,TUM,0.6205
3475,4,"TUM,STR,LYM,NEC",3284,1465,870,681,268,TUM,0.4461
3555,4,"TUM,STR,LYM,NEC",3278,1502,1076,269,431,TUM,0.4582
4417,4,"TUM,STR,LYM,NEC",3278,2157,600,278,243,TUM,0.658
3750,4,"TUM,STR,LYM,NEC",3275,1672,1164,133,306,TUM,0.5105
532,4,"TUM,STR,LYM,NEC",3270,1638,975,205,452,TUM,0.5009
679,4,"TUM,STR,LYM,NEC",3269,2199,573,216,281,TUM,0.6727
6868,4,"TUM,STR,LYM,NEC",3258,2129,659,225,245,TUM,0.6535
933,4,"TUM,STR,LYM,NEC",3254,1920,776,220,338,TUM,0.59
4443,4,"TUM,STR,LYM,NEC",3254,1584,1167,196,307,TUM,0.4868
4055,4,"TUM,STR,LYM,NEC",3252,2137,649,188,278,TUM,0.6571
6293,4,"TUM,STR,LYM,NEC",3251,1970,708,232,341,TUM,0.606
6430,4,"TUM,STR,LYM,NEC",3251,2077,684,268,222,TUM,0.6389
2684,4,"TUM,STR,LYM,NEC",3250,1933,791,236,290,TUM,0.5948
5599,4,"TUM,STR,LYM,NEC",3245,1845,780,190,430,TUM,0.5686
4170,4,"TUM,STR,LYM,NEC",3244,1811,929,140,364,TUM,0.5583
1067,4,"TUM,STR,LYM,NEC",3241,1564,1251,134,292,TUM,0.4826
3281,4,"TUM,STR,LYM,NEC",3239,1609,1104,135,391,TUM,0.4968
5506,4,"TUM,STR,LYM,NEC",3239,1721,1063,140,315,TUM,0.5313
3429,4,"TUM,STR,LYM,NEC",3234,1795,861,173,405,TUM,0.555
8091,4,"TUM,STR,LYM,NEC",3230,1597,821,550,262,TUM,0.4944
5249,4,"TUM,STR,LYM,NEC",3229,1556,960,223,490,TUM,0.4819
7416,4,"TUM,STR,LYM,NEC",3227,1234,1298,170,525,STR,0.4022
3215,4,"TUM,STR,LYM,NEC",3226,1660,981,159,426,TUM,0.5146
7663,4,"TUM,STR,LYM,NEC",3221,1491,1251,164,315,TUM,0.4629
3742,4,"TUM,STR,LYM,NEC",3213,1588,995,223,407,TUM,0.4942
7627,4,"TUM,STR,LYM,NEC",3210,1826,844,222,318,TUM,0.5688
21,4,"TUM,STR,LYM,NEC",3209,1320,1478,139,272,STR,0.4606
2325,4,"TUM,STR,LYM,NEC",3203,1673,962,180,388,TUM,0.5223
835,4,"TUM,STR,LYM,NEC",3200,1725,918,153,404,TUM,0.5391
3416,4,"TUM,STR,LYM,NEC",3199,1645,1002,168,384,TUM,0.5142
7411,4,"TUM,STR,LYM,NEC",3198,1561,973,237,427,TUM,0.4881
10,4,"TUM,STR,LYM,NEC",3197,1897,730,184,386,TUM,0.5934
2445,4,"TUM,STR,LYM,NEC",3189,1559,1096,177,357,TUM,0.4889
5472,4,"TUM,STR,LYM,NEC",3187,1618,1014,177,378,TUM,0.5077
3358,4,"TUM,STR,LYM,NEC",3181,1266,1196,252,467,TUM,0.398
6420,4,"TUM,STR,LYM,NEC",3181,1516,1015,238,412,TUM,0.4766
1088,4,"TUM,STR,LYM,NEC",3171,1634,939,186,412,TUM,0.5153
5250,4,"TUM,STR,LYM,NEC",3166,1594,1079,137,356,TUM,0.5035
6622,4,"TUM,STR,LYM,NEC",3165,1415,1148,247,355,TUM,0.4471
1764,4,"TUM,STR,LYM,NEC",3163,1831,923,123,286,TUM,0.5789
5982,4,"TUM,STR,LYM,NEC",3162,2070,668,181,243,TUM,0.6546
6141,4,"TUM,STR,LYM,NEC",3160,1759,902,127,372,TUM,0.5566
6620,4,"TUM,STR,LYM,NEC",3160,2064,645,215,236,TUM,0.6532
5141,4,"TUM,STR,LYM,NEC",3159,1853,853,141,312,TUM,0.5866
7276,4,"TUM,STR,LYM,NEC",3159,1957,698,172,332,TUM,0.6195
6849,4,"TUM,STR,LYM,NEC",3158,1354,1130,192,482,TUM,0.4288
4791,4,"TUM,STR,LYM,NEC",3157,1705,931,146,375,TUM,0.5401
3640,4,"TUM,STR,LYM,NEC",3154,1612,902,185,455,TUM,0.5111
4043,4,"TUM,STR,LYM,NEC",3152,1116,1113,310,613,TUM,0.3541
7150,4,"TUM,STR,LYM,NEC",3151,1399,1240,187,325,TUM,0.444
1881,4,"TUM,STR,LYM,NEC",3149,1630,1063,135,321,TUM,0.5176
2963,4,"TUM,STR,LYM,NEC",3148,1887,764,154,343,TUM,0.5994
2110,4,"TUM,STR,LYM,NEC",3145,1851,780,156,358,TUM,0.5886
2541,4,"TUM,STR,LYM,NEC",3145,1771,853,138,383,TUM,0.5631
5938,4,"TUM,STR,LYM,NEC",3145,1627,967,165,386,TUM,0.5173
8076,4,"TUM,STR,LYM,NEC",3145,1408,1045,254,438,TUM,0.4477
513,4,"TUM,STR,LYM,NEC",3143,1533,1101,155,354,TUM,0.4878
5620,4,"TUM,STR,LYM,NEC",3143,1627,1001,183,332,TUM,0.5177
5367,4,"TUM,STR,LYM,NEC",3141,1860,710,216,355,TUM,0.5922
3838,4,"TUM,STR,LYM,NEC",3136,1775,805,181,375,TUM,0.566
2965,4,"TUM,STR,LYM,NEC",3134,1991,681,219,243,TUM,0.6353
6530,4,"TUM,STR,LYM,NEC",3128,1747,838,200,343,TUM,0.5585
4476,4,"TUM,STR,LYM,NEC",3126,1692,828,165,441,TUM,0.5413
2089,4,"TUM,STR,LYM,NEC",3119,1133,1095,325,566,TUM,0.3633
4498,4,"TUM,STR,LYM,NEC",3115,1803,797,207,308,TUM,0.5788
2361,4,"TUM,STR,LYM,NEC",3113,1762,840,152,359,TUM,0.566
973,4,"TUM,STR,LYM,NEC",3112,1490,1027,210,385,TUM,0.4788
6236,4,"TUM,STR,LYM,NEC",3104,1796,797,205,306,TUM,0.5786
4037,4,"TUM,STR,LYM,NEC",3094,1448,978,235,433,TUM,0.468
626,4,"TUM,STR,LYM,NEC",3088,1858,750,171,309,TUM,0.6017
1242,4,"TUM,STR,LYM,NEC",3088,1445,1018,178,447,TUM,0.4679
4522,4,"TUM,STR,LYM,NEC",3088,1716,839,202,331,TUM,0.5557
4398,4,"TUM,STR,LYM,NEC",3085,1237,1165,256,427,TUM,0.401
6842,4,"TUM,STR,LYM,NEC",3084,1361,1058,247,418,TUM,0.4413
5507,4,"TUM,STR,LYM,NEC",3082,1320,1199,260,303,TUM,0.4283
617,4,"TUM,STR,LYM,NEC",3078,1175,981,264,658,TUM,0.3817
6570,4,"TUM,STR,LYM,NEC",3076,1827,813,157,279,TUM,0.594
4908,4,"TUM,STR,LYM,NEC",3075,1956,705,163,251,TUM,0.6361
6100,4,"TUM,STR,LYM,NEC",3074,1415,1103,196,360,TUM,0.4603
3417,4,"TUM,STR,LYM,NEC",3073,1827,741,144,361,TUM,0.5945
1248,4,"TUM,STR,LYM,NEC",3070,1483,1061,189,337,TUM,0.4831
586,4,"TUM,STR,LYM,NEC",3069,1207,1127,270,465,TUM,0.3933
2510,4,"TUM,STR,LYM,NEC",3068,1675,837,165,391,TUM,0.546
3414,4,"TUM,STR,LYM,NEC",3066,1384,981,205,496,TUM,0.4514
734,4,"TUM,STR,LYM,NEC",3053,1339,1096,278,340,TUM,0.4386
354,4,"TUM,STR,LYM,NEC",3051,1553,931,211,356,TUM,0.509
588,4,"TUM,STR,LYM,NEC",3051,1458,972,214,407,TUM,0.4779
4390,4,"TUM,STR,LYM,NEC",3051,1536,1068,168,279,TUM,0.5034
1239,4,"TUM,STR,LYM,NEC",3049,1536,919,210,384,TUM,0.5038
5904,4,"TUM,STR,LYM,NEC",3049,1467,838,334,410,TUM,0.4811
5532,4,"TUM,STR,LYM,NEC",3048,1379,1158,251,260,TUM,0.4524
651,4,"TUM,STR,LYM,NEC",3046,1793,767,179,307,TUM,0.5886
1372,4,"TUM,STR,LYM,NEC",3044,1643,963,119,319,TUM,0.5398
561,4,"TUM,STR,LYM,NEC",3043,1550,1006,162,325,TUM,0.5094
4499,4,"TUM,STR,LYM,NEC",3043,1463,993,192,395,TUM,0.4808
1593,4,"TUM,STR,LYM,NEC",3041,1298,1136,233,374,TUM,0.4268
1355,4,"TUM,STR,LYM,NEC",3034,1558,927,179,370,TUM,0.5135
1975,4,"TUM,STR,LYM,NEC",3034,1400,933,257,444,TUM,0.4614
3769,4,"TUM,STR,LYM,NEC",3034,1412,1028,206,388,TUM,0.4654
7025,4,"TUM,STR,LYM,NEC",3034,1276,1248,193,317,TUM,0.4206
6021,4,"TUM,STR,LYM,NEC",3033,1639,920,132,342,TUM,0.5404
2458,4,"TUM,STR,LYM,NEC",3030,1514,1087,126,303,TUM,0.4997
4336,4,"TUM,STR,LYM,NEC",3030,1395,1062,230,343,TUM,0.4604
4309,4,"TUM,STR,LYM,NEC",3028,1236,1353,124,315,STR,0.4468
4478,4,"TUM,STR,LYM,NEC",3023,1742,767,220,294,TUM,0.5762
726,4,"TUM,STR,LYM,NEC",3017,1356,1031,239,391,TUM,0.4495
5601,4,"TUM,STR,LYM,NEC",3016,1455,1158,114,289,TUM,0.4824
5992,4,"TUM,STR,LYM,NEC",3016,1778,742,214,282,TUM,0.5895
7367,4,"TUM,STR,LYM,NEC",3016,1352,1112,235,317,TUM,0.4483
746,4,"TUM,STR,LYM,NEC",3015,1398,1203,126,288,TUM,0.4637
6373,4,"TUM,STR,LYM,NEC",3010,1535,915,185,375,TUM,0.51
1609,4,"TUM,STR,LYM,NEC",3004,1536,761,442,265,TUM,0.5113
7434,4,"TUM,STR,LYM,NEC",3003,1588,870,164,381,TUM,0.5288
7153,4,"TUM,STR,LYM,NEC",2998,1738,639,364,257,TUM,0.5797
7648,4,"TUM,STR,LYM,NEC",2997,1242,1186,165,404,TUM,0.4144
6131,4,"TUM,STR,LYM,NEC",2993,1573,915,147,358,TUM,0.5256
2932,4,"TUM,STR,LYM,NEC",2991,1819,699,140,333,TUM,0.6082
4497,4,"TUM,STR,LYM,NEC",2991,1595,911,176,309,TUM,0.5333
7038,4,"TUM,STR,LYM,NEC",2991,1425,1033,232,301,TUM,0.4764
6111,4,"TUM,STR,LYM,NEC",2990,1526,584,611,269,TUM,0.5104
4546,4,"TUM,STR,LYM,NEC",2988,1265,1156,197,370,TUM,0.4234
1807,4,"TUM,STR,LYM,NEC",2981,1526,992,146,317,TUM,0.5119
1822,4,"TUM,STR,LYM,NEC",2979,1347,1084,176,372,TUM,0.4522
3369,4,"TUM,STR,LYM,NEC",2978,1603,1041,107,227,TUM,0.5383
518,4,"TUM,STR,LYM,NEC",2975,1257,1231,157,330,TUM,0.4225
3613,4,"TUM,STR,LYM,NEC",2974,1623,950,129,272,TUM,0.5457
5604,4,"TUM,STR,LYM,NEC",2974,1324,1099,110,441,TUM,0.4452
7845,4,"TUM,STR,LYM,NEC",2971,1683,775,212,301,TUM,0.5665
974,4,"TUM,STR,LYM,NEC",2969,1307,1163,126,373,TUM,0.4402
1494,4,"TUM,STR,LYM,NEC",2969,1281,1019,253,416,TUM,0.4315
2983,4,"TUM,STR,LYM,NEC",2969,1374,1087,173,335,TUM,0.4628
5410,4,"TUM,STR,LYM,NEC",2964,1586,909,124,345,TUM,0.5351
3452,4,"TUM,STR,LYM,NEC",2963,1853,507,385,218,TUM,0.6254
7494,4,"TUM,STR,LYM,NEC",2963,1559,941,109,354,TUM,0.5262
5583,4,"TUM,STR,LYM,NEC",2962,1743,721,138,360,TUM,0.5885
6618,4,"TUM,STR,LYM,NEC",2959,1867,560,335,197,TUM,0.631
1189,4,"TUM,STR,LYM,NEC",2957,1825,641,218,273,TUM,0.6172
5636,4,"TUM,STR,LYM,NEC",2957,1426,877,188,466,TUM,0.4822
7273,4,"TUM,STR,LYM,NEC",2957,1845,595,282,235,TUM,0.6239
3220,4,"TUM,STR,LYM,NEC",2951,1458,899,213,381,TUM,0.4941
2250,4,"TUM,STR,LYM,NEC",2944,1225,1022,242,455,TUM,0.4161
7014,4,"TUM,STR,LYM,NEC",2941,1601,827,202,311,TUM,0.5444
5609,4,"TUM,STR,LYM,NEC",2935,1531,929,173,302,TUM,0.5216
5009,4,"TUM,STR,LYM,NEC",2933,1476,949,180,328,TUM,0.5032
5100,4,"TUM,STR,LYM,NEC",2931,1270,1201,177,283,TUM,0.4333
2221,4,"TUM,STR,LYM,NEC",2927,1835,635,268,189,TUM,0.6269
5650,4,"TUM,STR,LYM,NEC",2927,1299,952,189,487,TUM,0.4438
3629,4,"TUM,STR,LYM,NEC",2921,1663,753,134,371,TUM,0.5693
7390,4,"TUM,STR,LYM,NEC",2920,1690,766,175,289,TUM,0.5788
7155,4,"TUM,STR,LYM,NEC",2918,1483,909,172,354,TUM,0.5082
5129,4,"TUM,STR,LYM,NEC",2916,1567,759,226,364,TUM,0.5374
5299,4,"TUM,STR,LYM,NEC",2914,1615,728,214,357,TUM,0.5542
1179,4,"TUM,STR,LYM,NEC",2906,1537,842,187,340,TUM,0.5289
3182,4,"TUM,STR,LYM,NEC",2905,1589,851,143,322,TUM,0.547
3702,4,"TUM,STR,LYM,NEC",2901,1263,1052,162,424,TUM,0.4354
4517,4,"TUM,STR,LYM,NEC",2899,1707,727,165,300,TUM,0.5888
464,4,"TUM,STR,LYM,NEC",2897,1574,742,192,389,TUM,0.5433
1941,4,"TUM,STR,LYM,NEC",2897,1819,564,242,272,TUM,0.6279
2907,4,"TUM,STR,LYM,NEC",2897,1457,670,463,307,TUM,0.5029
5202,4,"TUM,STR,LYM,NEC",2896,1481,885,152,378,TUM,0.5114
2053,4,"TUM,STR,LYM,NEC",2889,1704,693,136,356,TUM,0.5898
7969,4,"TUM,STR,LYM,NEC",2881,1722,696,175,288,TUM,0.5977
5301,4,"TUM,STR,LYM,NEC",2878,1239,1046,236,357,TUM,0.4305
7081,4,"TUM,STR,LYM,NEC",2876,1646,715,175,340,TUM,0.5723
2943,4,"TUM,STR,LYM,NEC",2869,1191,1194,180,304,STR,0.4162
4466,4,"TUM,STR,LYM,NEC",2867,1521,790,221,335,TUM,0.5305
880,4,"TUM,STR,LYM,NEC",2865,1522,908,113,322,TUM,0.5312
3388,4,"TUM,STR,LYM,NEC",2865,1677,772,113,303,TUM,0.5853
213,4,"TUM,STR,LYM,NEC",2863,1899,546,184,234,TUM,0.6633
812,4,"TUM,STR,LYM,NEC",2863,1588,779,157,339,TUM,0.5547
78,4,"TUM,STR,LYM,NEC",2858,1459,871,175,353,TUM,0.5105
739,4,"TUM,STR,LYM,NEC",2854,1229,1022,201,402,TUM,0.4306
4979,4,"TUM,STR,LYM,NEC",2854,1286,939,245,384,TUM,0.4506
2927,4,"TUM,STR,LYM,NEC",2852,1663,710,163,316,TUM,0.5831
6357,4,"TUM,STR,LYM,NEC",2852,1872,601,169,210,TUM,0.6564
1633,4,"TUM,STR,LYM,NEC",2851,1344,1038,143,326,TUM,0.4714
5788,4,"TUM,STR,LYM,NEC",2844,1374,912,194,364,TUM,0.4831
743,4,"TUM,STR,LYM,NEC",2835,1540,848,121,326,TUM,0.5432
7412,4,"TUM,STR,LYM,NEC",2835,1644,722,167,302,TUM,0.5799
6841,4,"TUM,STR,LYM,NEC",2832,1738,597,261,236,TUM,0.6137
3404,4,"TUM,STR,LYM,NEC",2829,1372,915,157,385,TUM,0.485
1339,4,"TUM,STR,LYM,NEC",2827,1596,755,145,331,TUM,0.5646
2572,4,"TUM,STR,LYM,NEC",2827,1094,1024,247,462,TUM,0.387
3120,4,"TUM,STR,LYM,NEC",2826,1198,919,216,493,TUM,0.4239
1445,4,"TUM,STR,LYM,NEC",2822,1360,894,200,368,TUM,0.4819
3335,4,"TUM,STR,LYM,NEC",2806,1867,528,206,205,TUM,0.6654
7364,4,"TUM,STR,LYM,NEC",2806,1114,1135,172,385,STR,0.4045
1901,4,"TUM,STR,LYM,NEC",2801,1532,861,123,285,TUM,0.5469
6285,4,"TUM,STR,LYM,NEC",2797,1417,794,200,386,TUM,0.5066
6828,4,"TUM,STR,LYM,NEC",2797,1742,569,276,210,TUM,0.6228
6231,4,"TUM,STR,LYM,NEC",2791,1627,703,136,325,TUM,0.5829
2070,4,"TUM,STR,LYM,NEC",2790,1571,699,202,318,TUM,0.5631
8136,4,"TUM,STR,LYM,NEC",2788,1457,749,181,401,TUM,0.5226
1391,4,"TUM,STR,LYM,NEC",2786,1667,534,301,284,TUM,0.5983
3928,4,"TUM,STR,LYM,NEC",2786,1372,1051,125,238,TUM,0.4925
7043,4,"TUM,STR,LYM,NEC",2784,1712,593,283,196,TUM,0.6149
2937,4,"TUM,STR,LYM,NEC",2781,1383,888,125,385,TUM,0.4973
6375,4,"TUM,STR,LYM,NEC",2780,1245,967,211,357,TUM,0.4478
2437,4,"TUM,STR,LYM,NEC",2777,1409,888,165,315,TUM,0.5074
1859,4,"TUM,STR,LYM,NEC",2775,1396,934,141,304,TUM,0.5031
6721,4,"TUM,STR,LYM,NEC",2774,1466,911,112,285,TUM,0.5285
5186,4,"TUM,STR,LYM,NEC",2773,1446,850,158,319,TUM,0.5215
5881,4,"TUM,STR,LYM,NEC",2773,1253,1077,163,280,TUM,0.4519
128,4,"TUM,STR,LYM,NEC",2768,1319,1003,113,333,TUM,0.4765
5476,4,"TUM,STR,LYM,NEC",2767,1499,665,315,288,TUM,0.5417
1461,4,"TUM,STR,LYM,NEC",2766,1493,769,151,353,TUM,0.5398
4333,4,"TUM,STR,LYM,NEC",2765,1293,940,213,319,TUM,0.4676
2451,4,"TUM,STR,LYM,NEC",2763,1209,1004,257,293,TUM,0.4376
3036,4,"TUM,STR,LYM,NEC",2761,1550,819,119,273,TUM,0.5614
200,4,"TUM,STR,LYM,NEC",2760,1478,787,166,329,TUM,0.5355
7251,4,"TUM,STR,LYM,NEC",2760,1638,663,149,310,TUM,0.5935
3198,4,"TUM,STR,LYM,NEC",2759,1353,885,172,349,TUM,0.4904
3545,4,"TUM,STR,LYM,NEC",2757,1025,942,273,517,TUM,0.3718
1019,4,"TUM,STR,LYM,NEC",2749,1514,797,131,307,TUM,0.5507
6289,4,"TUM,STR,LYM,NEC",2748,1346,917,88,397,TUM,0.4898
4378,4,"TUM,STR,LYM,NEC",2747,1303,907,165,372,TUM,0.4743
5364,4,"TUM,STR,LYM,NEC",2744,1660,631,146,307,TUM,0.605
6677,4,"TUM,STR,LYM,NEC",2744,1715,547,262,220,TUM,0.625
5960,4,"TUM,STR,LYM,NEC",2740,1664,647,150,279,TUM,0.6073
7259,4,"TUM,STR,LYM,NEC",2740,1797,590,114,239,TUM,0.6558
5185,4,"TUM,STR,LYM,NEC",2732,1396,862,115,359,TUM,0.511
1425,4,"TUM,STR,LYM,NEC",2731,1115,654,715,247,TUM,0.4083
1350,4,"TUM,STR,LYM,NEC",2729,978,1158,194,399,STR,0.4243
6409,4,"TUM,STR,LYM,NEC",2729,1286,871,211,361,TUM,0.4712
1282,4,"TUM,STR,LYM,NEC",2726,1654,648,119,305,TUM,0.6067
1471,4,"TUM,STR,LYM,NEC",2725,1537,728,133,327,TUM,0.564
5421,4,"TUM,STR,LYM,NEC",2725,1298,913,192,322,TUM,0.4763
7482,4,"TUM,STR,LYM,NEC",2723,1631,605,248,239,TUM,0.599
4386,4,"TUM,STR,LYM,NEC",2722,1381,840,178,323,TUM,0.5073
1115,4,"TUM,STR,LYM,NEC",2719,1511,573,415,220,TUM,0.5557
4700,4,"TUM,STR,LYM,NEC",2717,1567,663,168,319,TUM,0.5767
102,4,"TUM,STR,LYM,NEC",2715,1616,577,249,273,TUM,0.5952
3531,4,"TUM,STR,LYM,NEC",2713,1491,582,331,309,TUM,0.5496
931,4,"TUM,STR,LYM,NEC",2709,1277,948,220,264,TUM,0.4714
6940,4,"TUM,STR,LYM,NEC",2707,1298,1006,148,255,TUM,0.4795
7370,4,"TUM,STR,LYM,NEC",2707,1395,800,163,349,TUM,0.5153
5170,4,"TUM,STR,LYM,NEC",2704,1092,963,215,434,TUM,0.4038
7739,4,"TUM,STR,LYM,NEC",2704,1279,973,192,260,TUM,0.473
375,4,"TUM,STR,LYM,NEC",2701,1377,770,188,366,TUM,0.5098
6344,4,"TUM,STR,LYM,NEC",2700,1446,705,197,352,TUM,0.5356
6740,4,"TUM,STR,LYM,NEC",2696,1271,1098,105,222,TUM,0.4714
4978,4,"TUM,STR,LYM,NEC",2694,1646,570,186,292,TUM,0.611
4439,4,"TUM,STR,LYM,NEC",2693,1219,903,240,331,TUM,0.4527
5352,4,"TUM,STR,LYM,NEC",2693,1422,831,128,312,TUM,0.528
1078,4,"TUM,STR,LYM,NEC",2691,1336,811,188,356,TUM,0.4965
6346,4,"TUM,STR,LYM,NEC",2690,1363,932,130,265,TUM,0.5067
7409,4,"TUM,STR,LYM,NEC",2690,1776,499,217,198,TUM,0.6602
7659,4,"TUM,STR,LYM,NEC",2689,1465,769,122,333,TUM,0.5448
795,4,"TUM,STR,LYM,NEC",2687,1316,885,157,329,TUM,0.4898
6463,4,"TUM,STR,LYM,NEC",2687,1273,1035,122,257,TUM,0.4738
4548,4,"TUM,STR,LYM,NEC",2685,1308,875,190,312,TUM,0.4872
7503,4,"TUM,STR,LYM,NEC",2684,1440,704,249,291,TUM,0.5365
3734,4,"TUM,STR,LYM,NEC",2680,1240,897,162,381,TUM,0.4627
2768,4,"TUM,STR,LYM,NEC",2669,1592,559,272,246,TUM,0.5965
7671,4,"TUM,STR,LYM,NEC",2668,1076,1235,127,230,STR,0.4629
6799,4,"TUM,STR,LYM,NEC",2667,1441,773,130,323,TUM,0.5403
4392,4,"TUM,STR,LYM,NEC",2664,1522,615,210,317,TUM,0.5713
6582,4,"TUM,STR,LYM,NEC",2663,1265,946,115,337,TUM,0.475
3817,4,"TUM,STR,LYM,NEC",2662,1515,669,178,300,TUM,0.5691
550,4,"TUM,STR,LYM,NEC",2661,1088,1078,251,244,TUM,0.4089
5979,4,"TUM,STR,LYM,NEC",2658,1500,752,137,269,TUM,0.5643
5678,4,"TUM,STR,LYM,NEC",2651,1502,728,127,294,TUM,0.5666
381,4,"TUM,STR,LYM,NEC",2649,1284,966,166,233,TUM,0.4847
2259,4,"TUM,STR,LYM,NEC",2649,1472,763,120,294,TUM,0.5557
1098,4,"TUM,STR,LYM,NEC",2646,1170,857,220,399,TUM,0.4422
2040,4,"TUM,STR,LYM,NEC",2639,1364,893,120,262,TUM,0.5169
2035,4,"TUM,STR,LYM,NEC",2637,1578,652,154,253,TUM,0.5984
3223,4,"TUM,STR,LYM,NEC",2636,1578,633,156,269,TUM,0.5986
1916,4,"TUM,STR,LYM,NEC",2635,1286,893,144,312,TUM,0.488
6197,4,"TUM,STR,LYM,NEC",2634,1282,892,184,276,TUM,0.4867
2335,4,"TUM,STR,LYM,NEC",2631,1299,900,151,281,TUM,0.4937
6691,4,"TUM,STR,LYM,NEC",2631,1047,918,251,415,TUM,0.3979
6053,4,"TUM,STR,LYM,NEC",2629,1728,583,111,207,TUM,0.6573
418,4,"TUM,STR,LYM,NEC",2621,1111,1008,205,297,TUM,0.4239
7557,4,"TUM,STR,LYM,NEC",2620,1385,750,143,342,TUM,0.5286
3842,4,"TUM,STR,LYM,NEC",2616,1552,603,149,312,TUM,0.5933
784,4,"TUM,STR,LYM,NEC",2614,1355,767,164,328,TUM,0.5184
6512,4,"TUM,STR,LYM,NEC",2612,1268,774,184,386,TUM,0.4855
